time,1d,1m,6m,1y,1.5y,2y,2.5y,3y,3.5y,4y,4.5y,5y
220,5.75330931240662,5.75330931240662,5.56723086600264,5.55184785993113,5.52558105543661,5.46199870188547,5.39216844156801,5.322516484219,5.25230700005991,5.1806560273369,5.10724596707103,5.03216121275893
221,5.76684272565106,5.76684272565106,5.56888967581513,5.51394013398126,5.49349558736483,5.44394079919751,5.38703990972248,5.32833695532771,5.2671558438356,5.20290318886309,5.13557909715096,5.06556078976564
222,5.7649989268381,5.7649989268381,5.52424747657241,5.46452506915154,5.44355319300867,5.39609369921925,5.34321443390612,5.28985072096736,5.2349989667207,5.17782600025729,5.11811884839396,5.05602338323199
223,5.78414669862843,5.78414669862843,5.49850726244489,5.4242262350925,5.41049525850305,5.36767103848313,5.31534166477394,5.26043527687509,5.2033126333369,5.14353762022188,5.08056227444674,5.01423784973269
224,5.76722368479808,5.76722368479808,5.50584642235379,5.43076824603305,5.4160539713042,5.37734300305741,5.33106235625044,5.2821392511273,5.2299072155117,5.17362310346341,5.11275824047528,5.04734067825144
225,5.75105685710976,5.75105685710976,5.49782391746318,5.4416338002663,5.42302990547342,5.37942998433052,5.33054632303252,5.28071883918411,5.22862027831549,5.17306684371546,5.11325074236988,5.0490402872681
226,5.74844232060776,5.74844232060776,5.5244211049616,5.46758584034001,5.44029959909422,5.38506733537328,5.32452237550243,5.26386010749674,5.20221096370648,5.13863098999305,5.07237933675789,5.00329777773747
227,5.70295024319493,5.70295024319493,5.50504282234277,5.40065056926046,5.3444809738607,5.27493011420557,5.20935974207276,5.14821101699366,5.08780712268169,5.02599863572231,4.96157717484789,4.8942392203552
228,5.7542874380021,5.7542874380021,5.483804505455,5.39156607815128,5.32992841841144,5.25408177725866,5.18287767986695,5.11642124274092,5.05078517316658,4.98379027707876,4.91431536542926,4.84218030611452
229,5.78872917372662,5.78872917372662,5.45681258379236,5.40703590867899,5.3543053368624,5.27648689420539,5.2018520465227,5.13186338303575,5.06278525774185,4.99242525311683,4.91956868262714,4.84400000568209
230,5.70125049295898,5.70125049295898,5.5087885110193,5.41035814977045,5.34369499041574,5.26113256016522,5.18168321154545,5.10602425619347,5.03061691130665,4.95348911975144,4.87361357939409,4.79095748118135
231,5.67697345250749,5.67697345250749,5.49624106731294,5.3816803207147,5.31643489206926,5.23796323672989,5.16081404789919,5.0869044622746,5.0133862545929,4.93826125255307,4.86050413324962,4.78014764859055
232,5.66978262974439,5.66978262974439,5.44981537123027,5.34617855375091,5.29766495398562,5.23427096930056,5.16993459715418,5.10677949904738,5.04224588741101,4.97457847316935,4.90294909884926,4.82755411360869
233,5.69272131788748,5.69272131788748,5.4370105047317,5.30602565584463,5.26241246792126,5.20556535549679,5.14527747513526,5.08308920858892,5.01699949233707,4.9462596886713,4.87092623016428,4.79189765232217
234,5.64710295162109,5.64710295162109,5.43787178382135,5.32630996168093,5.26336382206107,5.19599859773792,5.13174260723016,5.06863203899968,5.00286354692816,4.93282910810046,4.85814652869795,4.7794641954396
235,5.50685230834199,5.50685230834199,5.39373498447089,5.34229784424229,5.27121552282098,5.1936256505166,5.12263132579508,5.05492338533434,4.98557111375947,4.91247467670944,4.83506130044966,4.75396423108943
236,5.63964661394908,5.63964661394908,5.37886151222226,5.32501262928519,5.26783805154405,5.19822922081821,5.13139550347238,5.06594695016303,4.99803764713987,4.92609439228894,4.84978642015219,4.76986053663114
237,5.5769013403776,5.5769013403776,5.36238090484724,5.2293983937236,5.20070074286227,5.1601641386495,5.11286243160179,5.06035911002459,5.0014459361397,4.93595175332042,4.86424873260053,4.78742356982763
238,5.53436633192682,5.53436633192682,5.31820279855054,5.256024778322,5.21772813310749,5.16675521157438,5.11463625898919,5.06155802043493,5.00479656000585,4.94307517103198,4.87594317567491,4.80387132011494
239,5.56848188610715,5.56848188610715,5.35882139948244,5.22317781651242,5.21836551076778,5.1980527869666,5.16536308562065,5.12340164245234,5.07220152562147,5.01224609509272,4.94429100940367,4.86969731288417
240,5.61231467429199,5.61231467429199,5.31778992794908,5.26055632245241,5.23847988655686,5.20246776065054,5.16245144910616,5.11817671692748,5.0670284520337,5.00810256503152,4.94141499743215,4.86794396151182
241,5.64177060595502,5.64177060595502,5.33741303910067,5.21622260312316,5.21090461142624,5.19252551860641,5.16540785075253,5.1307282272222,5.08703983207712,5.03396793256349,4.97175493933697,4.90145959810548
242,5.65331052027097,5.65331052027097,5.29035461498888,5.24182438223717,5.21942867461057,5.18025182274221,5.13819703374428,5.09272271435778,5.04046862583013,4.98006208417117,4.91128015460232,4.83499174954508
243,5.50373725825572,5.50373725825572,5.34147841947169,5.30806388665345,5.27320503770745,5.22919303720323,5.18544116879051,5.138790652625,5.0849355543158,5.02223169200562,4.95043740152692,4.87048282356055
244,5.65574986381762,5.65574986381762,5.33394313250438,5.31066773898726,5.27980446711838,5.23008101527314,5.17735318880357,5.12091675884289,5.05742761171813,4.98573544238559,4.90580959299859,4.81866311866345
245,5.64991585760097,5.64991585760097,5.36850232237936,5.28327604250059,5.25930904903685,5.22044748135654,5.17486418845751,5.12238960452781,5.06082541348764,4.98977182296869,4.90968961181583,4.82193136699192
246,5.60859046811774,5.60859046811774,5.3331464653004,5.32941409220824,5.3126961706346,5.27426137482245,5.22972241161357,5.17857549560987,5.11778695464738,5.04664793800202,4.96560119363938,4.87617333791826
247,5.71132979208768,5.71132979208768,5.261116247717,5.14125577660948,5.15367646672343,5.15454143688069,5.14443644768441,5.12275803111572,5.08765045335356,5.03896355697746,4.97735689061918,4.90439218904038
248,5.87648966718152,5.87648966718152,5.17581675773436,5.0786822978358,5.12583906410552,5.14683441432566,5.15056830129019,5.14002610351117,5.11467252807076,5.07487361190595,5.02143342185458,4.95585586246865
249,5.65321446094343,5.65321446094343,5.18378378746097,5.07692122796541,5.11635937570196,5.13334365891197,5.13538807045423,5.12421427495161,5.09868934945181,5.05893979565783,5.00569808857035,4.94043041965011
250,5.63146456108482,5.63146456108482,5.18429794028146,5.05584001715243,5.08412179520944,5.09618760306817,5.09680678970131,5.0856283504304,5.0605285401866,5.02122330162944,4.96830837158355,4.90320518181459
251,5.48028037922897,5.48028037922897,5.16820449865577,5.15782071316549,5.14431596924703,5.12316297966655,5.1054751772805,5.08527140641282,5.05617725375206,5.01561774120489,4.9628972003921,4.89866772120012
252,5.77559576988715,5.77559576988715,5.09981074531104,5.08712609804114,5.10752384600798,5.10290342898253,5.09177664832737,5.07314147242099,5.04310813525426,5.00040046794199,4.94500509770504,4.87803091626003
253,5.69857228175979,5.69857228175979,5.11638801341403,4.96804281301589,4.98178472834138,4.98519250955919,4.98240782409588,4.96995324281508,4.94410376033927,4.90404977542687,4.8502868392903,4.78434969953744
254,5.70214494550902,5.70214494550902,5.10001100636179,4.9535059360305,4.96127611753154,4.96070151184828,4.9521169451065,4.93112023875094,4.89417667067694,4.841006557775,4.77272115629959,4.69148816231799
255,5.66549967103464,5.66549967103464,5.07933734253687,4.98826278398185,5.01539604671118,5.02540705305011,5.02239485942918,5.00403382960431,4.96799194565042,4.91481811184463,4.84623444956444,4.76484364261747
256,5.62366055724759,5.62366055724759,5.04676536959954,4.99092212561519,5.0260747506203,5.03230498107825,5.02108377299009,4.99433136395091,4.95183776599858,4.8951317583187,4.82631692987402,4.74802556530696
257,5.60212805728267,5.60212805728267,5.02984341498417,4.97478560596467,5.01773854334047,5.02974774033239,5.02277752847386,4.99942263372785,4.95980074639708,4.90562293377482,4.83912542984693,4.76303012158434
258,5.63516622260943,5.63516622260943,5.05904200981738,5.02308550305597,5.06824408378904,5.08215850405676,5.0769518643198,5.05505145080076,5.01656525760913,4.96327023294984,4.89747012053355,4.82190235838887
259,5.66142179856701,5.66142179856701,5.06279497185254,5.05254982612859,5.08488082156437,5.08645348115528,5.07297229338333,5.0455413140794,5.00300708616925,4.9464894460085,4.87796700491525,4.80002417920283
260,5.67837306796707,5.67837306796707,5.06861161812389,5.04913898112491,5.08325173563724,5.08524210408516,5.07171458027933,5.04414013601278,5.00157050101807,4.94518277086274,4.87694721341562,4.79941112873851
261,5.68290380119974,5.68290380119974,5.10838293696241,5.08921220455107,5.13462393638416,5.14727554213528,5.14109605846419,5.11825794621321,5.07884456523798,5.02462649123218,4.95781347855335,4.8810453081242
262,5.69643258555736,5.69643258555736,5.08276823382163,5.05681441275838,5.09826729768317,5.10732673729637,5.09876700095026,5.07528663389718,5.03695320289294,4.9852207401476,4.9219622176966,4.84950212027056
263,5.67670832556193,5.67670832556193,5.06815229418461,5.03092557783664,5.08882915613083,5.11117938349361,5.1124579907721,5.09675466023166,5.06510290813414,5.01939815725602,4.96172584407501,4.89451347205094
264,5.71333655009549,5.71333655009549,5.10554185255796,5.06698468408158,5.11600348731905,5.13008178697128,5.12378880545475,5.101176944455,5.06335814170616,5.01233174769782,4.95026237604163,4.87962895108963
265,5.67844188061656,5.67844188061656,5.08929798490037,5.03668123515289,5.07805252840789,5.087619965065,5.07902715953809,5.05655432499193,5.02120467942215,4.97460651270965,4.91842264966408,4.85461399352116
266,5.66145566386743,5.66145566386743,5.08196151045718,5.03883201537264,5.08130830973489,5.09064744299185,5.08191536467687,5.0588611776174,5.02231395465318,4.97405336140951,4.91602570961544,4.85047611919305
267,5.63143050383173,5.63143050383173,5.09947513029354,5.07627761800077,5.12085360678144,5.13068255871994,5.12322714280684,5.1020234737888,5.06743256285924,5.02100720828116,4.96456250017337,4.90024960002459
268,5.58002199475251,5.58002199475251,5.11059591484703,5.11422629646526,5.15327350386653,5.15451830756052,5.13812216025614,5.10845170712784,5.06603844219954,5.01247864248163,4.94961642573198,4.87965788853175
269,5.51719266885998,5.51719266885998,5.14350079690877,5.16291296017882,5.20107804406063,5.19502267587907,5.16735682699456,5.12487269419678,5.06945273441018,5.00327529613367,4.92837364642571,4.84700958451419
270,5.53722776248229,5.53722776248229,5.16579069659951,5.17224306517395,5.19515521637116,5.18315697086885,5.15483094509276,5.11338522950369,5.05892878609313,4.9929122028117,4.91715363017144,4.83396342194129
271,5.56929376934429,5.56929376934429,5.09720902021452,5.11772313650878,5.15209772716455,5.1445403919036,5.11619787841083,5.07179370544323,5.01242761558902,4.94030197223472,4.85783468764903,4.7678518332856
272,5.53287678449889,5.53287678449889,5.05637757067374,5.13448125624132,5.15242291597277,5.13482155110293,5.10318453261183,5.05975236829194,5.00360790760391,4.93590633891357,4.85846131829647,4.77373592673764
273,5.61136803068413,5.61136803068413,5.04076418979047,5.05877397698758,5.09908787486411,5.09937469717524,5.08122744816657,5.04838749181441,5.00104974979505,4.94071380614329,4.86931797388567,4.78942787071898
274,5.50133506749013,5.50133506749013,5.02404988063511,4.99376884521531,5.02678322707009,5.02361235879043,5.00366790069079,4.97045825202196,4.9240562186235,4.86566911187789,4.79696361637659,4.72031742949943
275,5.51337586357877,5.51337586357877,5.06380262715125,5.0308048821293,5.0425358864175,5.02943326808672,5.00585450950791,4.97186720720694,4.9259687233874,4.86856343390194,4.8008792566493,4.72507413893745
276,5.53746406275454,5.53746406275454,5.1080511577148,5.07133322716922,5.07130961910087,5.04924918351035,5.01946094188833,4.98068032926328,4.93073552166059,4.86982517297258,4.79910465262266,4.72072778676121
277,5.49151887614979,5.49151887614979,5.08921564858946,5.09448424246919,5.08128852557003,5.04935546798043,5.01394356254273,4.97245750917505,4.92145418223914,4.86043668835538,4.79020953394472,4.71276333522678
278,5.52393350375525,5.52393350375525,5.09759398603418,5.05391571201391,5.05998565997237,5.04090897802549,5.01168279143437,4.97247817868267,4.92190434737436,4.86045854083783,4.78942273316154,4.71101548880109
279,5.5511684310661,5.5511684310661,5.07936147009113,5.07601324677794,5.0660062462518,5.03112660961649,4.98944097080311,4.9408359078713,4.88307153835428,4.81605452659624,4.7407112906077,4.65909316254242
280,5.57054921728735,5.57054921728735,5.1147153623462,5.08825567974791,5.09153564605351,5.06826344234732,5.03595333170875,4.99478510840389,4.94293944715327,4.88054507852565,4.80872469841892,4.72971715433881
281,5.51950454988667,5.51950454988667,5.08869761212837,5.09047016541605,5.06549845558268,5.02464972780957,4.984454658569,4.94115222015338,4.89039103630324,4.83101899182157,4.76343627580333,4.68940586274482
282,5.57580748704544,5.57580748704544,5.07582269586627,5.02644128716207,5.02363509937761,4.99992185860366,4.97186351606622,4.93749297313187,4.89386409589227,4.84051326225026,4.77815220138314,4.70865991550553
283,5.54195344253338,5.54195344253338,5.06766262614244,5.02286747216278,5.01716422091993,4.99283356578572,4.96491921788815,4.9314156783297,4.88932136171926,4.83805128134973,4.77817484043241,4.71141170610126
284,5.53998668286186,5.53998668286186,5.10998745656746,5.0732242946976,5.07432243042116,5.0560026402449,5.03194409651602,5.00060372296897,4.95955016085346,4.90847693545846,4.84805886546003,4.78003328804528
285,5.54449115991741,5.54449115991741,5.16470082528887,5.1435259620754,5.14458183951459,5.1242890809406,5.09648915683281,5.05997136139022,5.01257538235996,4.95429974373836,4.88608187743432,4.80987595415235
286,5.52207837889312,5.52207837889312,5.10805221479491,5.08828551845825,5.12629661059617,5.1320762114663,5.11530569033724,5.08107504887545,5.03208677913536,4.97053280460134,4.89839988889203,4.81819602716431
287,5.52371049470995,5.52371049470995,5.09682177097296,5.05964208897361,5.09806310641842,5.10792712897665,5.09608889016142,5.06651089001938,5.02151084973351,4.96316450865431,4.89353010179469,4.81526476083267
288,5.5330613861311,5.5330613861311,5.08226430681402,5.0169838625771,5.04773144725304,5.0598461378372,5.05616124637471,5.0372560333704,5.00390501827178,4.95731944662152,4.89895217816667,4.83099871323987
289,5.51905379324517,5.51905379324517,5.07342025775132,4.99582881432971,5.0291943373911,5.05092165249232,5.05863268106635,5.05012344755037,5.02530587089919,4.98534346445916,4.93198098773677,4.86777031336788
290,5.50195845487918,5.50195845487918,5.07522285439667,4.98980301627878,5.0281032197591,5.05693620171234,5.07094137861427,5.0678897717607,5.04800285308495,5.01253048429015,4.96325030729441,4.9027505216776
291,5.54507220780769,5.54507220780769,5.0425182629689,4.96453184915041,5.00978333791512,5.03848638283452,5.05018050129377,5.04511421454343,5.0241542572777,4.9885489060872,4.93993139602474,4.88071056945005
292,5.4810637399199,5.4810637399199,5.00416046968594,4.95125493502108,5.0045505831583,5.03669341476042,5.05020303733204,5.04636097742933,5.02644816380728,4.99199170108166,4.94476404503355,4.887148610709
293,5.45094210711889,5.45094210711889,4.93546441715972,4.93404563140104,5.00903473797675,5.03651907182052,5.03358224757106,5.01175613126521,4.97610062024729,4.92862987716443,4.87072549466975,4.80441552679894
294,5.42857348032835,5.42857348032835,4.93471514605831,4.9271606928221,5.00911879698344,5.03870514706233,5.03406308801623,5.00854996607196,4.96818987385696,4.91543210064815,4.85199152833731,4.78019462325519
295,5.43861338479081,5.43861338479081,4.94624802506767,4.96843979766596,5.01934123011842,5.02610992826929,5.00593725312272,4.96884725228253,4.91884913378245,4.85747684568638,4.78611795789995,4.70708237662469
296,5.41935466045045,5.41935466045045,4.98721569914863,4.96752402370254,5.02535049082184,5.03767418094287,5.01894156568724,4.98043375381449,4.92747490463994,4.86239716549521,4.78708766842558,4.70419873919498
297,5.45794059338752,5.45794059338752,4.988036661272,5.00720482503304,5.06160948200614,5.06604739954933,5.0417258175763,5.00061496916767,4.94716392848386,4.88280886690693,4.8087145106413,4.7270338801028
298,5.46127669385367,5.46127669385367,5.02165594218136,5.01919263065102,5.06611390426603,5.06667223981968,5.03949141691832,4.9962075305338,4.94121754898594,4.87582087971843,4.80106964819266,4.71906387008322
299,5.42485459137914,5.42485459137914,5.02488844699297,5.02706693371282,5.06842268786691,5.0657620916678,5.03753849578145,4.99468027196104,4.94110827945385,4.87786223042605,4.80583907516093,4.72705330586926
300,5.45578876939983,5.45578876939983,4.98188687344491,4.97805814236072,5.0123033413856,5.00675667090454,4.97945854506165,4.94031610647888,4.89244616944912,4.83638437792506,4.77269523973867,4.70311236606713
301,5.49869433006171,5.49869433006171,4.94861694429975,4.96456972255322,4.99370909250229,4.9849917914256,4.95786984705429,4.92148757351777,4.87814555094253,4.82777412898154,4.77050027173537,4.70770853228145
302,5.4020763413313,5.4020763413313,4.93738461622308,4.91143546452415,4.95196992522483,4.95644776367765,4.93985403542523,4.9111417900675,4.87328659558473,4.82676392073547,4.77215742095147,4.71121089320319
303,5.37754912355301,5.37754912355301,4.93073465717867,4.92217649457439,4.96898985749858,4.97672734598856,4.96152163140635,4.93303142499974,4.89444889169386,4.84639340586526,4.78957332387308,4.72581612594028
304,5.34303222564736,5.34303222564736,4.85967915191356,4.83494509960765,4.88035546638005,4.88849960806878,4.87362212359291,4.84479642443847,4.80534443537475,4.75616837624662,4.69826833179332,4.63373148172547
305,5.31831933179707,5.31831933179707,4.83006752242799,4.80780007736011,4.85243714557876,4.85449055252109,4.83155929992921,4.7957490942709,4.75121471088455,4.6987906279651,4.63916392391592,4.57406668649592
306,5.31925708542417,5.31925708542417,4.76581104839297,4.73138672464205,4.77654227824364,4.77814123651695,4.75544395029406,4.72091697193463,4.67842169913573,4.62846904859333,4.57155946668722,4.50936116299157
307,5.22873363157425,5.22873363157425,4.74261604795925,4.70723556473029,4.75911768390339,4.76450191264588,4.74455011974414,4.71201936055944,4.67108636926986,4.62257389226198,4.56716490342087,4.506584145325
308,5.25475308294248,5.25475308294248,4.77827017874694,4.7636028568015,4.81316213089608,4.81620930160914,4.79413604007068,4.75955625301088,4.71662012761221,4.66607873276254,4.60849205723915,4.54546437161428
309,5.24562049793167,5.24562049793167,4.77411601496401,4.74263750052649,4.7866686807405,4.79023909731966,4.77151078330608,4.74262974031767,4.70700200301899,4.66451109134977,4.61500411599611,4.55957015975707
310,5.14973955068052,5.14973955068052,4.67443686979881,4.63693139754761,4.68826279389145,4.69882716426149,4.68673691026546,4.66451015842258,4.63575320097129,4.60030269582546,4.55783827245608,4.50924975103986
311,5.21497794951856,5.21497794951856,4.64600792680928,4.64988934658497,4.70155955300677,4.71029428655278,4.69998569313203,4.68274623851435,4.66115942822993,4.63425138107105,4.60098946110288,4.56158652929329
312,5.16456806067705,5.16456806067705,4.70613004081799,4.68223394227415,4.72854650946566,4.73983236946232,4.73370562577834,4.72026251272982,4.70153095530282,4.67648418476374,4.64426811234149,4.60534377380855
313,5.15786475887053,5.15786475887053,4.72326563549393,4.71280452398918,4.77264025625951,4.79694718650995,4.80051303704936,4.79227263863455,4.77497893884121,4.74885979851529,4.71412243751346,4.67191890834972
314,5.14554379248326,5.14554379248326,4.76056076542944,4.7713180032023,4.83454171901498,4.84898142342588,4.8379182574118,4.815380291515,4.78553961145845,4.74878042465012,4.70524167788328,4.65608542539727
315,5.26826875352875,5.26826875352875,4.7662389561164,4.79364084265135,4.85265321281406,4.86912201445582,4.86502803272461,4.85181449882912,4.83215261452998,4.80569714206513,4.77214457057588,4.73232161154855
316,5.23069766341517,5.23069766341517,4.75333218923327,4.77599374332917,4.8438009140942,4.86497767442573,4.86348635424106,4.85288021657176,4.83671181315115,4.81487073180227,4.78704299458896,4.75393132358036
317,5.25953533175022,5.25953533175022,4.71596815598165,4.72274902430436,4.78790649238144,4.80661458369238,4.80515393976904,4.79817872560254,4.78911033351875,4.7773821091242,4.76219714863345,4.74377863939892
318,5.27134974094315,5.27134974094315,4.70315901646816,4.70492527906225,4.76722792437294,4.78371422513382,4.78070180519521,4.77248930906541,4.76234054731823,4.74967191704665,4.73374346812227,4.71485336332953
319,5.26961528552722,5.26961528552722,4.7025832391196,4.69600041440905,4.76792147616097,4.79874898481059,4.81030943860461,4.81527289788913,4.8164891682631,4.8131734139035,4.8044426552609,4.79046858420139
320,5.22767089752422,5.22767089752422,4.72775840315102,4.729141909475,4.79786541185409,4.82918586785445,4.84093126146089,4.8441052605341,4.84131960954492,4.83222392943228,4.8167083677153,4.79568666320016
321,5.22852872652476,5.22852872652476,4.7006128753256,4.67457057326521,4.74948157001223,4.78471000800342,4.79699160801977,4.79892895865527,4.79384778248487,4.78167990546474,4.76252445405007,4.73755000512223
322,5.24950360647055,5.24950360647055,4.66957186228167,4.6519468683418,4.73952405407438,4.783695553268,4.8013842302105,4.80643057175815,4.80307494060612,4.79181603734369,4.77312086814712,4.74835040398972
323,5.21109104552731,5.21109104552731,4.71683765078458,4.72858129466964,4.80776836059914,4.84358236962612,4.85533829127686,4.85596275685594,4.84867320543166,4.83347740610749,4.81064156959013,4.78149631813649
324,5.26373025529723,5.26373025529723,4.84599674492239,4.86943172796633,4.95042845930301,4.98064619749278,4.98333310750967,4.97432811105624,4.95785729964645,4.93416358369613,4.90345964332043,4.86696342729014
325,5.26064253749948,5.26064253749948,4.87665907567724,4.89218569767339,4.98424528158521,5.02589523123243,5.03790660877374,5.03546302969808,5.02307621515877,5.00153136128163,4.97167379409203,4.93519849693941
326,5.26460587746734,5.26460587746734,4.87085210871991,4.92718815430486,5.01142576729462,5.04441926593551,5.05121001600908,5.04699888231823,5.03551231210042,5.01688394620907,4.99139035732462,4.96026617246548
327,5.2626450262447,5.2626450262447,4.86882480430471,4.93827465248679,5.04308592304735,5.08802016284679,5.10266434056915,5.10537775809052,5.10110014723817,5.09022069138276,5.07281425844975,5.04973346486613
328,5.18686074207389,5.18686074207389,4.85931914847934,4.92748280272447,5.03417470037284,5.08846037767901,5.11469190021651,5.12888989531834,5.13499541021391,5.133065837764,5.12315257002218,5.1061707524747
329,5.16919507140586,5.16919507140586,4.82718486320389,4.9406378249256,5.05192557091004,5.10119000828785,5.12011753389942,5.12716198989229,5.12665596197892,5.11868631197152,5.10329283460625,5.08138287299363
330,5.21783130711148,5.21783130711148,4.75792912090236,4.8460563759341,4.97571474380842,5.03813068836662,5.06584139106737,5.07858663671362,5.08178279510357,5.07631827048325,5.06281934162485,5.0425799979744
331,5.15109577764605,5.15109577764605,4.76617002780405,4.86593594832095,4.99753759896628,5.06054222496853,5.08632296150351,5.09535244387371,5.09371839428969,5.08281791107401,5.06369198101865,5.0379996474458
332,5.07025947540915,5.07025947540915,4.74464397912651,4.85462428379515,5.01759917918515,5.10082918484832,5.13835080661867,5.15348747621205,5.15404486515381,5.14259153504825,5.12105520540977,5.09171928769041
333,5.06999971667174,5.06999971667174,4.74558567731561,4.8114814992017,4.97577719846056,5.06298832935296,5.10163308399206,5.11543901486145,5.11318340904739,5.09818490849874,5.0729553631009,5.04022287903453
334,5.15913916698864,5.15913916698864,4.76488410162565,4.84817117226395,5.00053037160386,5.08770582549712,5.13268174504605,5.1550012106702,5.16148155473109,5.15460794701639,5.13649024386071,5.10962548421942
335,5.06761104848725,5.06761104848725,4.83632293011048,4.93708138732776,5.08657722923036,5.16842042877405,5.2086799728586,5.22716928786666,5.2304467960774,5.22081005633974,5.2002359519447,5.1711379682752
336,5.04606361982964,5.04606361982964,4.82451633377426,4.91667510889043,5.06458454998234,5.14485351189191,5.18371936703435,5.20080330407346,5.20263190343378,5.19160006337711,5.16976568824271,5.13958222344291
337,5.07520742104862,5.07520742104862,4.8312154817439,4.9313740546255,5.06748389741735,5.13541916696264,5.16411877985829,5.17293623233261,5.16796965178078,5.15144664792855,5.12535680898725,5.09208580921049
338,5.095336880813,5.095336880813,4.81820298313549,4.91073317169663,5.0417207207867,5.106089892249,5.13273438247142,5.14060886389254,5.1354636429247,5.11933368653282,5.09411507459235,5.06214470750648
339,4.97481087443482,4.97481087443482,4.767359452413,4.8252601274077,4.95419794323969,5.02179808188272,5.05373570133625,5.0682705790917,5.07064834142965,5.06246898515528,5.0453035598077,5.02119186614297
340,4.99864761311272,4.99864761311272,4.7452161267724,4.80746647071341,4.93757098065809,5.0080183149753,5.04293401604648,5.05998520044097,5.06439344832694,5.05787429796354,5.04216397628941,5.01941592862637
341,5.00880038309291,5.00880038309291,4.73944544566076,4.80699092831563,4.93512501042078,5.00142883274399,5.03139963854419,5.04304696383381,5.04190920045403,5.02992980099855,5.009019784861,4.98148824625959
342,5.00452674017353,5.00452674017353,4.79052769314366,4.86652923420687,4.98313976235625,5.04116209854872,5.06507168767609,5.07194612445447,5.06692173324937,5.05178105467014,5.02842625065801,4.99915254645315
343,4.99149229828331,4.99149229828331,4.83664912362947,4.9405309016448,5.05989619667054,5.11194973046063,5.12797751707358,5.12747790578946,5.11630578513355,5.09648488242726,5.06988925155775,5.03869738186675
344,5.02255341070877,5.02255341070877,4.86755868136961,4.99510473676097,5.11888607621286,5.17182169692916,5.1883667925502,5.18845611177597,5.17786498117438,5.15868280906147,5.13289389105276,5.1027215996997
345,5.00866733673865,5.00866733673865,4.88954550183345,5.02466739551254,5.1450478555911,5.19094461018017,5.20026345415636,5.1946735477079,5.18012670739485,5.15826036727378,5.13057059053126,5.09892205419707
346,5.00040706539267,5.00040706539267,4.88816615276916,5.01885311311782,5.1176909067444,5.14813866085182,5.14838573852476,5.1380249826244,5.12174184895777,5.10044548480497,5.07504963825073,5.04686710813492
347,4.97187102859305,4.97187102859305,4.95643008652109,5.08865471104877,5.18604435465215,5.21421143529559,5.2073617720599,5.18581354326534,5.1560193016317,5.12088799733297,5.08290617184169,5.04399837103801
348,4.98516192401828,4.98516192401828,5.00310198836449,5.19399617574905,5.30287644333188,5.31908180838231,5.29437879528854,5.25526129325708,5.2098056560736,5.16135664374246,5.11239047309407,5.06468953081067
349,4.88919473052309,4.88919473052309,5.05774185394399,5.22191877808313,5.31452298891337,5.32544324096017,5.29948728469083,5.26002339770312,5.21429486737397,5.16551498658924,5.11615546115601,5.06800059971439
350,4.97630576190012,4.97630576190012,4.98850276605384,5.20761223796112,5.32625529093009,5.34320303679443,5.31702373461695,5.27611277893789,5.22891463668728,5.1789661588443,5.12885695013885,5.08040872460838
351,4.94874871763903,4.94874871763903,4.96849832583279,5.17732404926527,5.31927758517661,5.36212371898989,5.3572650275636,5.33223189677277,5.29630411838644,5.25410124906673,5.20912225961918,5.16388167456654
352,5.00847146474003,5.00847146474003,4.97571282441404,5.21633956933085,5.36611682008661,5.40845255126301,5.40006167924026,5.37011011071435,5.32845609497599,5.28006852392267,5.22874146595896,5.17721119258475
353,4.98437515758954,4.98437515758954,4.99434434270372,5.25178204270681,5.40167806919555,5.43971704658677,5.42768710604592,5.39589455814858,5.35409699003196,5.30695083107658,5.25788433907101,5.20929864164048
354,4.9446615588353,4.9446615588353,5.00369820099406,5.24848784920277,5.38708518403345,5.42335010796999,5.41112916956584,5.37827293106575,5.33474136142499,5.28535267857682,5.23351511713516,5.1818742969605
355,4.96519858706324,4.96519858706324,4.98516168310887,5.23815993426435,5.38477230749701,5.42313983020068,5.410816001603,5.37736129823801,5.33333575651503,5.28382185830636,5.23233614961781,5.18151537222177
356,5.00145587254907,5.00145587254907,4.99390063324264,5.20950886379514,5.36443604697251,5.41146735420446,5.40727452577145,5.38143583868955,5.3441572210202,5.30043715199571,5.25377194413386,5.20676483248156
357,4.98092998320571,4.98092998320571,4.94408553094861,5.13866891720577,5.27585883454041,5.31718042203125,5.31224483358397,5.28655243690327,5.24924236709258,5.20518950318567,5.15806986569849,5.11072347482358
358,4.97098786375603,4.97098786375603,4.9498951863036,5.12864873075406,5.26409223918549,5.30796283097744,5.30716467448192,5.28633803559648,5.25407845410908,5.21492359648401,5.1723493594144,5.12905749155152
359,4.97168252128369,4.97168252128369,4.99443696295274,5.17474024061426,5.26926853462725,5.28535624525935,5.26630410454633,5.23192803113099,5.18873474584086,5.14041205878093,5.09014370217139,5.04060171267792
360,5.00748200863346,5.00748200863346,5.01328436110741,5.19169143085118,5.27080130465444,5.2816948255961,5.26328290973745,5.23173309079518,5.19188980741262,5.1466675579325,5.09882786563886,5.0507898044306
361,5.04101363272035,5.04101363272035,5.04480125820414,5.18076222858284,5.24995951027753,5.26481583442227,5.25595825304522,5.23636571770282,5.20942153642342,5.17722207867988,5.14197343979454,5.10563655713159
